framework,pool,X,t_s,active_pgsleep,total_conns,idle_in_tx
webflux,30,2.4,81.4,17,17,0
webflux,30,2.4,82.1,17,17,0
webflux,30,2.4,82.8,17,17,0
webflux,30,2.4,83.4,17,17,0
webflux,30,2.4,84.1,17,17,0
webflux,30,2.4,84.8,17,17,0
webflux,30,2.4,85.4,17,17,0
webflux,30,2.4,86.1,17,17,0
webflux,30,2.4,86.8,17,17,0
webflux,30,2.4,87.4,17,17,0
webflux,30,2.4,88.1,17,17,0
webflux,30,2.4,88.8,17,17,0
webflux,30,2.4,89.5,17,17,0
webflux,30,2.4,90.2,17,17,0
webflux,30,2.4,90.8,17,17,0
webflux,30,2.4,91.5,17,17,0
webflux,30,2.4,92.2,17,17,0
webflux,30,2.4,92.8,17,17,0
webflux,30,2.4,93.5,17,17,0
webflux,30,2.4,94.2,17,17,0
webflux,30,2.4,94.8,17,17,0
webflux,30,2.4,95.5,17,17,0
webflux,30,2.4,96.2,17,17,0
webflux,30,2.4,96.9,17,17,0
webflux,30,2.4,97.5,17,17,0
webflux,30,2.4,98.2,17,17,0
webflux,30,2.4,98.9,17,17,0
webflux,30,2.4,99.6,17,17,0
webflux,30,2.4,100.2,17,17,0
webflux,30,2.4,100.9,17,17,0
webflux,30,2.4,101.6,17,17,0
webflux,30,2.4,102.3,17,17,0
webflux,30,2.4,102.9,17,17,0
webflux,30,2.4,103.6,17,17,0
webflux,30,2.4,104.3,17,17,0
webflux,30,2.4,104.9,17,17,0
webflux,30,2.4,105.6,17,17,0
webflux,30,2.4,106.3,17,17,0
webflux,30,2.4,106.9,17,17,0
webflux,30,2.4,107.6,17,17,0
webflux,30,2.4,108.3,17,17,0
webflux,30,2.4,109.0,17,17,0
webflux,30,2.4,109.6,17,17,0
webflux,30,2.4,110.3,17,17,0
webflux,30,2.4,111.0,17,17,0
webflux,30,2.4,111.6,17,17,0
webflux,30,2.4,112.3,17,17,0
webflux,30,2.4,113.0,17,17,0
webflux,30,2.4,113.6,17,17,0
webflux,30,2.4,114.3,17,17,0
webflux,30,2.4,115.0,17,17,0
webflux,30,2.4,115.7,17,17,0
webflux,30,2.4,116.3,17,17,0
webflux,30,2.4,117.0,17,17,0
webflux,30,2.4,117.7,17,17,0
webflux,30,2.4,118.3,17,17,0
webflux,30,2.4,119.0,17,17,0
webflux,30,2.4,119.7,17,17,0
webflux,30,2.4,120.4,17,17,0
webflux,30,2.4,121.0,17,17,0
webflux,30,2.4,121.7,17,17,0
webflux,30,2.4,122.4,17,17,0
webflux,30,2.4,123.0,17,17,0
webflux,30,2.4,123.7,17,17,0
webflux,30,2.4,124.4,17,17,0
webflux,30,2.4,125.0,17,17,0
webflux,30,2.4,125.7,17,17,0
webflux,30,2.4,126.4,17,17,0
webflux,30,2.4,127.1,17,17,0
webflux,30,2.4,127.7,17,17,0
webflux,30,2.4,128.4,17,17,0
webflux,30,2.4,129.1,17,17,0
webflux,30,2.4,129.7,17,17,0
webflux,30,2.4,130.4,17,17,0
webflux,30,2.4,131.1,17,17,0
webflux,30,2.4,131.7,17,17,0
webflux,30,2.4,132.4,17,17,0
webflux,30,2.4,133.1,17,17,0
aspnet,40,6.0,0.2,1,6,0
aspnet,40,6.0,0.8,4,6,0
aspnet,40,6.0,1.5,5,6,0
aspnet,40,6.0,2.2,5,6,0
aspnet,40,6.0,2.9,6,7,0
aspnet,40,6.0,3.5,7,8,0
aspnet,40,6.0,4.2,8,9,0
aspnet,40,6.0,4.9,9,9,0
aspnet,40,6.0,5.5,9,10,0
aspnet,40,6.0,6.2,10,11,0
aspnet,40,6.0,6.9,11,12,0
aspnet,40,6.0,7.6,12,13,0
aspnet,40,6.0,8.2,13,13,0
aspnet,40,6.0,8.9,13,14,0
aspnet,40,6.0,9.6,14,15,0
aspnet,40,6.0,10.2,14,16,0
aspnet,40,6.0,10.9,15,16,0
aspnet,40,6.0,11.6,15,16,0
aspnet,40,6.0,12.3,14,16,0
aspnet,40,6.0,12.9,14,16,0
aspnet,40,6.0,13.6,14,16,0
aspnet,40,6.0,14.3,15,16,0
aspnet,40,6.0,14.9,15,16,0
aspnet,40,6.0,15.6,14,16,0
aspnet,40,6.0,16.3,14,16,0
aspnet,40,6.0,17.0,14,16,0
aspnet,40,6.0,17.6,15,16,0
aspnet,40,6.0,18.3,15,16,0
aspnet,40,6.0,19.0,15,16,0
aspnet,40,6.0,19.6,14,16,0
aspnet,40,6.0,20.3,14,16,0
aspnet,40,6.0,21.0,14,16,0
aspnet,40,6.0,21.7,15,16,0
aspnet,40,6.0,22.3,15,16,0
aspnet,40,6.0,23.0,14,16,0
aspnet,40,6.0,23.7,14,16,0
aspnet,40,6.0,24.3,14,16,0
aspnet,40,6.0,25.0,15,16,0
aspnet,40,6.0,25.7,15,16,0
aspnet,40,6.0,26.4,14,16,0
aspnet,40,6.0,27.0,14,16,0
aspnet,40,6.0,27.7,14,16,0
aspnet,40,6.0,28.4,15,16,0
aspnet,40,6.0,29.1,15,16,0
aspnet,40,6.0,29.7,14,16,0
aspnet,40,6.0,30.4,14,16,0
aspnet,40,6.0,31.1,14,16,0
aspnet,40,6.0,31.7,15,16,0
aspnet,40,6.0,32.4,15,16,0
aspnet,40,6.0,33.1,14,16,0
aspnet,40,6.0,33.8,14,16,0
aspnet,40,6.0,34.4,14,16,0
aspnet,40,6.0,35.1,15,16,0
aspnet,40,6.0,35.8,15,16,0
aspnet,40,6.0,36.4,14,16,0
aspnet,40,6.0,37.1,14,16,0
aspnet,40,6.0,37.8,14,16,0
aspnet,40,6.0,38.5,15,16,0
aspnet,40,6.0,39.1,15,16,0
aspnet,40,6.0,39.8,14,16,0
aspnet,40,6.0,40.5,14,16,0
aspnet,40,6.0,41.1,14,16,0
aspnet,40,6.0,41.8,14,16,0
aspnet,40,6.0,42.5,15,16,0
aspnet,40,6.0,43.2,15,16,0
aspnet,40,6.0,43.8,14,16,0
aspnet,40,6.0,44.5,14,16,0
aspnet,40,6.0,45.2,14,16,0
aspnet,40,6.0,45.8,15,16,0
aspnet,40,6.0,46.5,15,16,0
aspnet,40,6.0,47.2,14,16,0
aspnet,40,6.0,47.9,14,16,0
aspnet,40,6.0,48.5,14,16,0
aspnet,40,6.0,49.2,15,16,0
aspnet,40,6.0,49.9,15,16,0
aspnet,40,6.0,50.5,14,16,0
aspnet,40,6.0,51.2,14,16,0
aspnet,40,6.0,51.9,14,16,0
aspnet,40,6.0,52.6,15,16,0
aspnet,40,6.0,53.2,15,16,0
aspnet,40,6.0,53.9,14,16,0
aspnet,40,6.0,54.6,14,16,0
aspnet,40,6.0,55.3,14,16,0
aspnet,40,6.0,55.9,15,16,0
aspnet,40,6.0,56.6,15,16,0
aspnet,40,6.0,57.3,14,16,0
aspnet,40,6.0,58.0,14,16,0
aspnet,40,6.0,58.6,14,16,0
aspnet,40,6.0,59.3,15,16,0
aspnet,40,6.0,60.0,15,16,0
aspnet,40,6.0,60.6,14,16,0
aspnet,40,6.0,61.3,14,16,0
aspnet,40,6.0,62.0,15,16,0
aspnet,40,6.0,62.7,14,16,0
aspnet,40,6.0,63.3,15,16,0
aspnet,40,6.0,64.0,15,16,0
aspnet,40,6.0,64.7,14,16,0
aspnet,40,6.0,65.4,14,16,0
aspnet,40,6.0,66.1,14,16,0
aspnet,40,6.0,66.7,15,16,0
aspnet,40,6.0,67.4,15,16,0
aspnet,40,6.0,68.1,14,16,0
aspnet,40,6.0,68.7,14,16,0
aspnet,40,6.0,69.4,14,16,0
aspnet,40,6.0,70.1,15,16,0
aspnet,40,6.0,70.8,15,16,0
aspnet,40,6.0,71.4,14,16,0
aspnet,40,6.0,72.1,14,16,0
aspnet,40,6.0,72.8,14,16,0
aspnet,40,6.0,73.4,15,16,0
aspnet,40,6.0,74.2,15,16,0
aspnet,40,6.0,74.8,14,16,0
aspnet,40,6.0,75.5,14,16,0
aspnet,40,6.0,76.2,14,16,0
aspnet,40,6.0,76.8,14,16,0
aspnet,40,6.0,77.5,15,16,0
aspnet,40,6.0,78.2,15,16,0
aspnet,40,6.0,78.9,14,16,0
aspnet,40,6.0,79.5,14,16,0
aspnet,40,6.0,80.2,14,16,0
aspnet,40,6.0,80.9,15,16,0
aspnet,40,6.0,81.5,15,16,0
aspnet,40,6.0,82.2,14,16,0
aspnet,40,6.0,82.9,14,16,0
aspnet,40,6.0,83.6,14,16,0
aspnet,40,6.0,84.3,15,16,0
aspnet,40,6.0,84.9,15,16,0
aspnet,40,6.0,85.6,14,16,0
aspnet,40,6.0,86.3,14,16,0
aspnet,40,6.0,87.0,14,16,0
aspnet,40,6.0,87.6,15,16,0
aspnet,40,6.0,88.3,15,16,0
aspnet,40,6.0,89.0,14,16,0
aspnet,40,6.0,89.6,14,16,0
aspnet,40,6.0,90.3,14,16,0
aspnet,40,6.0,91.0,15,16,0
aspnet,40,6.0,91.7,15,16,0
aspnet,40,6.0,92.3,14,16,0
aspnet,40,6.0,93.0,14,16,0
aspnet,40,6.0,93.7,15,16,0
aspnet,40,6.0,94.4,14,16,0
aspnet,40,6.0,95.1,15,16,0
aspnet,40,6.0,95.7,15,16,0
aspnet,40,6.0,96.4,14,16,0
aspnet,40,6.0,97.1,14,16,0
aspnet,40,6.0,97.7,14,16,0
aspnet,40,6.0,98.4,15,16,0
aspnet,40,6.0,99.1,15,16,0
aspnet,40,6.0,99.8,14,16,0
aspnet,40,6.0,100.4,14,16,0
aspnet,40,6.0,101.1,14,16,0
aspnet,40,6.0,101.8,15,16,0
aspnet,40,6.0,102.4,15,16,0
aspnet,40,6.0,103.1,14,16,0
aspnet,40,6.0,103.8,14,16,0
aspnet,40,6.0,104.5,14,16,0
aspnet,40,6.0,105.2,15,16,0
aspnet,40,6.0,105.8,15,16,0
aspnet,40,6.0,106.5,14,16,0
aspnet,40,6.0,107.2,14,16,0
aspnet,40,6.0,107.8,14,16,0
aspnet,40,6.0,108.5,15,16,0
aspnet,40,6.0,109.2,15,16,0
aspnet,40,6.0,109.9,15,16,0
aspnet,40,6.0,110.5,14,16,0
aspnet,40,6.0,111.2,14,16,0
aspnet,40,6.0,111.9,14,16,0
aspnet,40,6.0,112.5,15,16,0
aspnet,40,6.0,113.2,15,16,0
aspnet,40,6.0,113.9,14,16,0
aspnet,40,6.0,114.6,14,16,0
aspnet,40,6.0,115.3,14,16,0
aspnet,40,6.0,115.9,15,16,0
aspnet,40,6.0,116.6,15,16,0
aspnet,40,6.0,117.3,14,16,0
aspnet,40,6.0,118.0,14,16,0
aspnet,40,6.0,118.6,14,16,0
aspnet,40,6.0,119.3,15,16,0
aspnet,40,6.0,120.0,15,16,0
aspnet,40,6.0,120.6,11,16,0
aspnet,40,6.0,121.3,10,16,0
aspnet,40,6.0,122.0,9,16,0
aspnet,40,6.0,122.6,9,16,0
aspnet,40,6.0,123.3,8,16,0
aspnet,40,6.0,124.0,7,16,0
aspnet,40,6.0,124.7,6,16,0
aspnet,40,6.0,125.3,5,16,0
aspnet,40,6.0,126.0,5,16,0
aspnet,40,6.0,126.7,4,16,0
aspnet,40,6.0,127.4,3,16,0
aspnet,40,6.0,128.0,2,16,0
aspnet,40,6.0,128.7,1,16,0
aspnet,40,6.0,129.4,0,16,0
aspnet,40,6.0,130.0,0,16,0
aspnet,40,6.0,130.7,0,16,0
aspnet,40,6.0,131.4,0,16,0
aspnet,40,6.0,132.1,0,16,0
aspnet,40,6.0,132.7,0,16,0
aspnet,40,6.0,133.4,0,16,0
aspnet,40,10.0,0.2,1,16,0
aspnet,40,10.0,0.9,6,16,0
aspnet,40,10.0,1.5,7,16,0
aspnet,40,10.0,2.2,9,16,0
aspnet,40,10.0,2.9,10,16,0
aspnet,40,10.0,3.6,11,16,0
aspnet,40,10.0,4.2,13,16,0
aspnet,40,10.0,4.9,14,16,0
aspnet,40,10.0,5.6,15,16,0
aspnet,40,10.0,6.3,17,18,0
aspnet,40,10.0,6.9,18,19,0
aspnet,40,10.0,7.6,19,20,0
aspnet,40,10.0,8.3,21,22,0
aspnet,40,10.0,8.9,22,23,0
aspnet,40,10.0,9.6,23,24,0
aspnet,40,10.0,10.3,24,25,0
aspnet,40,10.0,11.0,24,25,0
aspnet,40,10.0,11.7,24,25,0
aspnet,40,10.0,12.4,24,25,0
aspnet,40,10.0,13.0,23,25,0
aspnet,40,10.0,13.7,24,25,0
aspnet,40,10.0,14.4,24,25,0
aspnet,40,10.0,15.0,24,25,0
aspnet,40,10.0,15.7,24,25,0
aspnet,40,10.0,16.4,24,25,0
aspnet,40,10.0,17.1,24,25,0
aspnet,40,10.0,17.7,24,25,0
aspnet,40,10.0,18.4,24,25,0
aspnet,40,10.0,19.1,24,25,0
aspnet,40,10.0,19.8,24,25,0
aspnet,40,10.0,20.4,24,25,0
aspnet,40,10.0,21.1,24,25,0
aspnet,40,10.0,21.8,24,25,0
aspnet,40,10.0,22.5,24,25,0
aspnet,40,10.0,23.2,24,25,0
aspnet,40,10.0,23.8,24,25,0
aspnet,40,10.0,24.5,24,25,0
aspnet,40,10.0,25.2,24,25,0
aspnet,40,10.0,25.8,24,25,0
aspnet,40,10.0,26.5,24,25,0
aspnet,40,10.0,27.2,24,25,0
aspnet,40,10.0,27.9,24,25,0
aspnet,40,10.0,28.5,24,25,0
aspnet,40,10.0,29.2,24,25,0
aspnet,40,10.0,29.9,24,25,0
aspnet,40,10.0,30.6,24,25,0
aspnet,40,10.0,31.3,24,25,0
aspnet,40,10.0,32.0,24,25,0
aspnet,40,10.0,32.6,24,25,0
aspnet,40,10.0,33.3,24,25,0
aspnet,40,10.0,34.0,24,25,0
aspnet,40,10.0,34.6,24,25,0
aspnet,40,10.0,35.3,24,25,0
aspnet,40,10.0,36.0,24,25,0
aspnet,40,10.0,36.7,24,25,0
aspnet,40,10.0,37.3,24,25,0
aspnet,40,10.0,38.0,24,25,0
aspnet,40,10.0,38.7,24,25,0
aspnet,40,10.0,39.4,24,25,0
aspnet,40,10.0,40.0,24,25,0
aspnet,40,10.0,40.7,24,25,0
aspnet,40,10.0,41.4,24,25,0
aspnet,40,10.0,42.1,24,25,0
aspnet,40,10.0,42.8,24,25,0
aspnet,40,10.0,43.4,24,25,0
aspnet,40,10.0,44.1,24,25,0
aspnet,40,10.0,44.8,24,25,0
aspnet,40,10.0,45.4,24,25,0
aspnet,40,10.0,46.1,24,25,0
aspnet,40,10.0,46.8,24,25,0
aspnet,40,10.0,47.5,24,25,0
aspnet,40,10.0,48.1,24,25,0
aspnet,40,10.0,48.8,24,25,0
aspnet,40,10.0,49.5,24,25,0
aspnet,40,10.0,50.2,24,25,0
aspnet,40,10.0,50.8,24,25,0
aspnet,40,10.0,51.5,24,25,0
aspnet,40,10.0,52.2,24,25,0
aspnet,40,10.0,52.9,24,25,0
aspnet,40,10.0,53.6,24,25,0
aspnet,40,10.0,54.2,24,25,0
aspnet,40,10.0,54.9,24,25,0
aspnet,40,10.0,55.6,24,25,0
aspnet,40,10.0,56.3,24,25,0
aspnet,40,10.0,56.9,24,25,0
aspnet,40,10.0,57.6,24,25,0
aspnet,40,10.0,58.3,24,25,0
aspnet,40,10.0,58.9,24,25,0
aspnet,40,10.0,59.6,24,25,0
aspnet,40,10.0,60.3,24,25,0
aspnet,40,10.0,61.0,24,25,0
aspnet,40,10.0,61.7,24,25,0
aspnet,40,10.0,62.3,24,25,0
aspnet,40,10.0,63.0,24,25,0
aspnet,40,10.0,63.7,24,25,0
aspnet,40,10.0,64.4,24,25,0
aspnet,40,10.0,65.0,24,25,0
aspnet,40,10.0,65.7,24,25,0
aspnet,40,10.0,66.4,24,25,0
aspnet,40,10.0,67.1,24,25,0
aspnet,40,10.0,67.7,24,25,0
aspnet,40,10.0,68.4,24,25,0
aspnet,40,10.0,69.1,24,25,0
aspnet,40,10.0,69.8,24,25,0
aspnet,40,10.0,70.4,24,25,0
aspnet,40,10.0,71.1,24,25,0
aspnet,40,10.0,71.8,24,25,0
aspnet,40,10.0,72.5,24,25,0
aspnet,40,10.0,73.1,24,25,0
aspnet,40,10.0,73.8,24,25,0
aspnet,40,10.0,74.5,24,25,0
aspnet,40,10.0,75.2,24,25,0
aspnet,40,10.0,75.8,24,25,0
aspnet,40,10.0,76.5,24,25,0
aspnet,40,10.0,77.2,24,25,0
aspnet,40,10.0,77.8,24,25,0
aspnet,40,10.0,78.5,24,25,0
aspnet,40,10.0,79.2,24,25,0
aspnet,40,10.0,79.9,24,25,0
aspnet,40,10.0,80.5,24,25,0
aspnet,40,10.0,81.2,24,25,0
aspnet,40,10.0,81.9,24,25,0
aspnet,40,10.0,82.6,24,25,0
aspnet,40,10.0,83.3,24,25,0
aspnet,40,10.0,83.9,24,25,0
aspnet,40,10.0,84.6,24,25,0
aspnet,40,10.0,85.3,24,25,0
aspnet,40,10.0,85.9,24,25,0
aspnet,40,10.0,86.6,24,25,0
aspnet,40,10.0,87.3,24,25,0
aspnet,40,10.0,88.0,24,25,0
aspnet,40,10.0,88.6,24,25,0
aspnet,40,10.0,89.3,24,25,0
aspnet,40,10.0,90.0,24,25,0
aspnet,40,10.0,90.6,24,25,0
aspnet,40,10.0,91.3,24,25,0
aspnet,40,10.0,92.0,24,25,0
aspnet,40,10.0,92.7,24,25,0
aspnet,40,10.0,93.4,24,25,0
aspnet,40,10.0,94.0,24,25,0
aspnet,40,10.0,94.7,24,25,0
aspnet,40,10.0,95.4,24,25,0
aspnet,40,10.0,96.1,24,25,0
aspnet,40,10.0,96.7,24,25,0
aspnet,40,10.0,97.4,24,25,0
aspnet,40,10.0,98.1,24,25,0
aspnet,40,10.0,98.8,24,25,0
aspnet,40,10.0,99.4,24,25,0
aspnet,40,10.0,100.1,24,25,0
aspnet,40,10.0,100.8,24,25,0
aspnet,40,10.0,101.4,24,25,0
aspnet,40,10.0,102.1,24,25,0
aspnet,40,10.0,102.8,24,25,0
aspnet,40,10.0,103.5,24,25,0
aspnet,40,10.0,104.2,24,25,0
aspnet,40,10.0,104.8,24,25,0
aspnet,40,10.0,105.5,24,25,0
aspnet,40,10.0,106.2,24,25,0
aspnet,40,10.0,106.9,24,25,0
aspnet,40,10.0,107.5,24,25,0
aspnet,40,10.0,108.2,24,25,0
aspnet,40,10.0,108.9,24,25,0
aspnet,40,10.0,109.6,24,25,0
aspnet,40,10.0,110.2,24,25,0
aspnet,40,10.0,110.9,24,25,0
aspnet,40,10.0,111.6,24,25,0
aspnet,40,10.0,112.3,24,25,0
aspnet,40,10.0,112.9,24,25,0
aspnet,40,10.0,113.6,24,25,0
aspnet,40,10.0,114.3,24,25,0
aspnet,40,10.0,115.0,24,25,0
aspnet,40,10.0,115.6,24,25,0
aspnet,40,10.0,116.3,24,25,0
aspnet,40,10.0,117.0,24,25,0
aspnet,40,10.0,117.7,24,25,0
aspnet,40,10.0,118.3,24,25,0
aspnet,40,10.0,119.0,24,25,0
aspnet,40,10.0,119.7,24,25,0
aspnet,40,10.0,120.3,21,25,0
aspnet,40,10.0,121.0,18,25,0
aspnet,40,10.0,121.7,17,25,0
aspnet,40,10.0,122.4,15,25,0
aspnet,40,10.0,123.1,14,25,0
aspnet,40,10.0,123.7,12,25,0
aspnet,40,10.0,124.4,11,25,0
aspnet,40,10.0,125.1,10,25,0
aspnet,40,10.0,125.7,8,24,0
aspnet,40,10.0,126.4,7,24,0
aspnet,40,10.0,127.1,6,24,0
aspnet,40,10.0,127.8,4,24,0
aspnet,40,10.0,128.4,3,24,0
aspnet,40,10.0,129.1,2,24,0
aspnet,40,10.0,129.8,0,24,0
aspnet,40,10.0,130.4,0,24,0
aspnet,40,10.0,131.1,0,24,0
aspnet,40,10.0,131.8,0,24,0
aspnet,40,10.0,132.4,0,24,0
aspnet,40,10.0,133.1,0,24,0
aspnet,40,14.0,0.2,1,24,0
aspnet,40,14.0,0.8,8,24,0
aspnet,40,14.0,1.5,10,24,0
aspnet,40,14.0,2.2,13,24,0
aspnet,40,14.0,2.9,14,24,0
aspnet,40,14.0,3.5,16,24,0
aspnet,40,14.0,4.2,18,24,0
aspnet,40,14.0,4.9,19,24,0
aspnet,40,14.0,5.6,21,24,0
aspnet,40,14.0,6.2,23,24,0
aspnet,40,14.0,6.9,25,26,0
aspnet,40,14.0,7.6,27,28,0
aspnet,40,14.0,8.3,29,30,0
aspnet,40,14.0,9.0,31,32,0
aspnet,40,14.0,9.7,33,34,0
aspnet,40,14.0,10.3,34,35,0
aspnet,40,14.0,11.0,34,35,0
aspnet,40,14.0,11.7,33,35,0
aspnet,40,14.0,12.4,33,35,0
aspnet,40,14.0,13.0,33,35,0
aspnet,40,14.0,13.7,34,35,0
aspnet,40,14.0,14.4,34,35,0
aspnet,40,14.0,15.1,34,35,0
aspnet,40,14.0,15.7,34,35,0
aspnet,40,14.0,16.4,34,35,0
aspnet,40,14.0,17.1,34,35,0
aspnet,40,14.0,17.8,33,35,0
aspnet,40,14.0,18.4,33,35,0
aspnet,40,14.0,19.1,33,35,0
aspnet,40,14.0,19.8,33,35,0
aspnet,40,14.0,20.5,34,35,0
aspnet,40,14.0,21.1,34,35,0
aspnet,40,14.0,21.8,34,35,0
aspnet,40,14.0,22.5,34,35,0
aspnet,40,14.0,23.2,34,35,0
aspnet,40,14.0,23.8,33,35,0
aspnet,40,14.0,24.5,33,35,0
aspnet,40,14.0,25.2,33,35,0
aspnet,40,14.0,25.9,33,35,0
aspnet,40,14.0,26.5,34,35,0
aspnet,40,14.0,27.2,34,35,0
aspnet,40,14.0,27.9,34,35,0
aspnet,40,14.0,28.6,34,35,0
aspnet,40,14.0,29.3,34,35,0
aspnet,40,14.0,29.9,34,35,0
aspnet,40,14.0,30.6,33,35,0
aspnet,40,14.0,31.3,33,35,0
aspnet,40,14.0,32.0,33,35,0
aspnet,40,14.0,32.6,34,35,0
aspnet,40,14.0,33.3,34,35,0
aspnet,40,14.0,34.0,34,35,0
aspnet,40,14.0,34.7,34,35,0
aspnet,40,14.0,35.3,34,35,0
aspnet,40,14.0,36.0,33,35,0
aspnet,40,14.0,36.7,33,35,0
aspnet,40,14.0,37.4,33,35,0
aspnet,40,14.0,38.0,33,35,0
aspnet,40,14.0,38.7,34,35,0
aspnet,40,14.0,39.4,34,35,0
aspnet,40,14.0,40.1,35,35,0
aspnet,40,14.0,40.8,34,35,0
aspnet,40,14.0,41.4,34,35,0
aspnet,40,14.0,42.1,34,35,0
aspnet,40,14.0,42.8,33,35,0
aspnet,40,14.0,43.5,33,35,0
aspnet,40,14.0,44.1,33,35,0
aspnet,40,14.0,44.8,34,35,0
aspnet,40,14.0,45.5,34,35,0
aspnet,40,14.0,46.2,34,35,0
aspnet,40,14.0,46.8,34,35,0
aspnet,40,14.0,47.5,34,35,0
aspnet,40,14.0,48.2,34,35,0
aspnet,40,14.0,48.9,33,35,0
aspnet,40,14.0,49.6,34,35,0
aspnet,40,14.0,50.2,33,35,0
aspnet,40,14.0,50.9,33,35,0
aspnet,40,14.0,51.6,34,35,0
aspnet,40,14.0,52.3,34,35,0
aspnet,40,14.0,52.9,34,35,0
aspnet,40,14.0,53.6,34,35,0
aspnet,40,14.0,54.3,34,35,0
aspnet,40,14.0,55.0,33,35,0
aspnet,40,14.0,55.6,33,35,0
aspnet,40,14.0,56.3,33,35,0
aspnet,40,14.0,57.0,33,35,0
aspnet,40,14.0,57.7,34,35,0
aspnet,40,14.0,58.3,34,35,0
aspnet,40,14.0,59.0,34,35,0
aspnet,40,14.0,59.7,34,35,0
aspnet,40,14.0,60.4,34,35,0
aspnet,40,14.0,61.1,34,35,0
aspnet,40,14.0,61.7,33,35,0
aspnet,40,14.0,62.4,33,35,0
aspnet,40,14.0,63.1,33,35,0
aspnet,40,14.0,63.8,33,35,0
aspnet,40,14.0,64.4,34,35,0
aspnet,40,14.0,65.1,34,35,0
aspnet,40,14.0,65.8,34,35,0
aspnet,40,14.0,66.5,34,35,0
aspnet,40,14.0,67.1,34,35,0
aspnet,40,14.0,67.8,33,35,0
aspnet,40,14.0,68.5,33,35,0
aspnet,40,14.0,69.2,33,35,0
aspnet,40,14.0,69.9,33,35,0
aspnet,40,14.0,70.5,34,35,0
aspnet,40,14.0,71.2,34,35,0
aspnet,40,14.0,71.9,34,35,0
aspnet,40,14.0,72.6,34,35,0
aspnet,40,14.0,73.2,34,35,0
aspnet,40,14.0,73.9,33,35,0
aspnet,40,14.0,74.6,33,35,0
aspnet,40,14.0,75.3,33,35,0
aspnet,40,14.0,75.9,33,35,0
aspnet,40,14.0,76.6,34,35,0
aspnet,40,14.0,77.3,34,35,0
aspnet,40,14.0,78.0,34,35,0
aspnet,40,14.0,78.6,34,35,0
aspnet,40,14.0,79.3,34,35,0
aspnet,40,14.0,80.0,33,35,0
aspnet,40,14.0,80.7,33,35,0
aspnet,40,14.0,81.3,33,35,0
aspnet,40,14.0,82.0,33,35,0
aspnet,40,14.0,82.7,34,35,0
aspnet,40,14.0,83.4,34,35,0
aspnet,40,14.0,84.0,34,35,0
aspnet,40,14.0,84.7,34,35,0
aspnet,40,14.0,85.4,34,35,0
aspnet,40,14.0,86.0,33,35,0
aspnet,40,14.0,86.7,33,35,0
aspnet,40,14.0,87.4,33,35,0
aspnet,40,14.0,88.1,34,35,0
aspnet,40,14.0,88.7,34,35,0
aspnet,40,14.0,89.4,34,35,0
aspnet,40,14.0,90.1,34,35,0
aspnet,40,14.0,90.8,34,35,0
aspnet,40,14.0,91.4,33,35,0
aspnet,40,14.0,92.1,33,35,0
aspnet,40,14.0,92.8,33,35,0
aspnet,40,14.0,93.5,33,35,0
aspnet,40,14.0,94.1,34,35,0
aspnet,40,14.0,94.8,34,35,0
aspnet,40,14.0,95.5,34,35,0
aspnet,40,14.0,96.2,34,35,0
aspnet,40,14.0,96.8,34,35,0
aspnet,40,14.0,97.5,33,35,0
aspnet,40,14.0,98.2,33,35,0
aspnet,40,14.0,98.8,33,35,0
aspnet,40,14.0,99.5,34,35,0
aspnet,40,14.0,100.2,34,35,0
aspnet,40,14.0,100.9,34,35,0
aspnet,40,14.0,101.5,34,35,0
aspnet,40,14.0,102.2,34,35,0
aspnet,40,14.0,102.9,34,35,0
aspnet,40,14.0,103.6,33,35,0
aspnet,40,14.0,104.2,33,35,0
aspnet,40,14.0,104.9,33,35,0
aspnet,40,14.0,105.6,34,35,0
aspnet,40,14.0,106.3,34,35,0
aspnet,40,14.0,106.9,34,35,0
aspnet,40,14.0,107.6,34,35,0
aspnet,40,14.0,108.3,34,35,0
aspnet,40,14.0,109.0,33,35,0
aspnet,40,14.0,109.6,33,35,0
aspnet,40,14.0,110.3,33,35,0
aspnet,40,14.0,111.0,33,35,0
aspnet,40,14.0,111.7,34,35,0
aspnet,40,14.0,112.3,34,35,0
aspnet,40,14.0,113.0,34,35,0
aspnet,40,14.0,113.7,34,35,0
aspnet,40,14.0,114.3,34,35,0
aspnet,40,14.0,115.0,33,35,0
aspnet,40,14.0,115.7,33,35,0
aspnet,40,14.0,116.4,33,35,0
aspnet,40,14.0,117.0,33,35,0
aspnet,40,14.0,117.7,34,35,0
aspnet,40,14.0,118.4,34,35,0
aspnet,40,14.0,119.1,34,35,0
aspnet,40,14.0,119.7,34,35,0
aspnet,40,14.0,120.4,30,35,0
aspnet,40,14.0,121.1,25,35,0
aspnet,40,14.0,121.8,23,35,0
aspnet,40,14.0,122.4,21,35,0
aspnet,40,14.0,123.1,20,35,0
aspnet,40,14.0,123.8,18,35,0
aspnet,40,14.0,124.4,16,35,0
aspnet,40,14.0,125.1,14,35,0
aspnet,40,14.0,125.8,12,35,0
aspnet,40,14.0,126.5,10,35,0
aspnet,40,14.0,127.1,8,35,0
aspnet,40,14.0,127.8,6,35,0
aspnet,40,14.0,128.5,5,35,0
aspnet,40,14.0,129.1,3,35,0
aspnet,40,14.0,129.8,1,35,0
