framework,scenario,N,T,yield_interval_ms,run_index,n_requests,n_cancelled,run_cancel_rate,L1_mean,L1_sd,L1_median,L1_min,L1_max
go,cpu,100,100,50,28,100,99,0.99,1980.42,74.335,1988.0,1245,1990
go,cpu,100,100,50,29,100,99,0.99,1991.1,0.772,1991.0,1990,1992
go,cpu,100,100,50,30,100,30,0.3,2001.13,30.8,2009.0,1708,2010
go,cpu,100,100,50,31,100,99,0.99,1986.5,66.217,1993.0,1331,1994
go,cpu,100,100,50,32,100,0,0.0,1991.944,0.236,1992.0,1991,1992
go,cpu,100,100,50,33,100,0,0.0,1987.18,31.493,1991.5,1769,1993
go,cpu,100,100,50,34,100,100,1.0,1965.04,58.396,1971.0,1387,1972
go,cpu,100,100,50,35,100,99,0.99,1991.27,1.004,1991.0,1990,1993
go,cpu,100,100,50,36,100,99,0.99,1991.07,3.952,1992.0,1953,1993
go,cpu,100,100,50,37,100,0,0.0,1993.678,46.259,1992.0,1568,2011
go,cpu,100,100,50,38,100,100,1.0,1963.13,78.502,1971.0,1186,1972
go,cpu,100,100,50,39,100,21,0.21,1998.8,9.476,1992.0,1989,2011
go,cpu,100,100,50,40,100,51,0.51,1992.3,35.86,1991.0,1646,2011
go,cpu,100,100,50,41,100,99,0.99,1983.64,72.595,1991.0,1265,1992
go,cpu,100,100,50,42,100,0,0.0,1996.013,8.046,1992.0,1990,2010
go,cpu,100,100,50,43,100,33,0.33,1998.57,24.968,2008.5,1769,2011
go,cpu,100,100,50,44,100,100,1.0,1964.54,58.445,1970.0,1386,1972
go,cpu,100,100,50,45,100,29,0.29,2003.32,8.858,2009.0,1990,2011
go,cpu,100,100,50,46,100,0,0.0,,,,,
go,cpu,100,100,50,47,100,9,0.09,2000.31,52.362,2010.0,1488,2011
go,cpu,100,100,50,48,100,99,0.99,1990.65,0.999,1991.0,1989,1992
go,cpu,100,100,50,49,100,99,0.99,1990,0.953,1990.0,1988,1991
go,cpu,100,100,50,50,100,99,0.99,1989.07,28.406,1992.0,1708,1993
go,cpu,175,175,50,1,175,0,0.0,1813,0.0,1813,1813,1813
go,cpu,175,175,50,2,175,43,0.2457,287.093,9.606,280,279,301
go,cpu,175,175,50,3,175,42,0.24,302.31,7.333,299.0,298,320
go,cpu,175,175,50,4,175,42,0.24,307,10.124,300.5,299,324
go,cpu,175,175,50,5,175,43,0.2457,286.744,11.065,277,277,303
go,cpu,175,175,50,6,175,43,0.2457,270.558,10.317,278,257,282
go,cpu,175,175,50,7,175,42,0.24,308.952,10.504,301.5,298,322
go,cpu,175,175,50,8,175,43,0.2457,291.047,10.385,299,278,302
go,cpu,175,175,50,9,175,43,0.2457,292.279,10.208,298,278,302
go,cpu,175,175,50,10,175,43,0.2457,293.163,9.131,298,278,302
go,cpu,175,175,50,11,175,43,0.2457,296.93,1.907,296,295,303
go,cpu,175,175,50,12,175,42,0.24,299.881,1.214,300.0,299,304
go,cpu,175,175,50,13,175,42,0.24,298.929,3.256,298.0,298,319
go,cpu,175,175,50,14,175,42,0.24,284.857,9.367,279.5,278,301
go,cpu,175,175,50,15,175,42,0.24,303.786,8.123,300.0,299,322
go,cpu,175,175,50,16,175,43,0.2457,284.837,9.552,278,277,300
go,cpu,175,175,50,17,175,43,0.2457,287.14,10.32,280,278,301
go,cpu,175,175,50,18,175,43,0.2457,290.395,10.434,300,279,300
go,cpu,175,175,50,19,175,43,0.2457,299.884,1.401,299,298,304
go,cpu,175,175,50,20,175,43,0.2457,300.628,1.092,301,299,304
go,cpu,175,175,50,21,175,42,0.24,299.881,1.797,300.0,298,304
go,cpu,175,175,50,22,175,42,0.24,281.238,5.391,279.0,279,300
go,cpu,175,175,50,23,175,42,0.24,298.881,1.485,298.0,297,303
go,cpu,175,175,50,24,175,42,0.24,301.214,7.031,298.0,298,322
go,cpu,175,175,50,25,175,42,0.24,307.452,9.34,302.0,301,322
go,cpu,175,175,50,26,175,43,0.2457,285.581,10.345,277,277,301
go,cpu,175,175,50,27,175,43,0.2457,295.767,7.877,298,277,304
go,cpu,175,175,50,28,175,43,0.2457,297.651,4.461,298,278,301
go,cpu,175,175,50,29,175,43,0.2457,296.744,1.197,297,296,303
go,cpu,175,175,50,30,175,42,0.24,279.714,0.742,280.0,279,282
go,cpu,175,175,50,31,175,43,0.2457,298.86,1.226,298,298,302
go,cpu,175,175,50,32,175,43,0.2457,299.698,0.832,300,299,303
go,cpu,175,175,50,33,175,42,0.24,299.929,0.894,300.0,299,303
go,cpu,175,175,50,34,175,42,0.24,300.619,3.253,300.0,299,320
go,cpu,175,175,50,35,175,43,0.2457,288.093,10.44,280,279,302
go,cpu,175,175,50,36,175,43,0.2457,290.233,10.177,299,278,301
go,cpu,175,175,50,37,175,43,0.2457,292.744,10.01,300,279,303
go,cpu,175,175,50,38,175,43,0.2457,278,7.949,281,260,285
go,cpu,175,175,50,39,175,43,0.2457,291.116,10.105,300,279,300
go,cpu,175,175,50,40,175,43,0.2457,293,10.351,300,278,304
go,cpu,175,175,50,41,175,43,0.2457,290.86,10.38,296,275,304
go,cpu,175,175,50,42,175,43,0.2457,296.512,7.202,299,277,305
go,cpu,175,175,50,43,175,43,0.2457,301.047,1.308,301,300,305
go,cpu,175,175,50,44,175,43,0.2457,299.14,1.146,299,298,302
go,cpu,175,175,50,45,175,42,0.24,300.214,1.49,300.0,299,304
go,cpu,175,175,50,46,175,42,0.24,298.905,1.428,298.0,298,303
go,cpu,175,175,50,47,175,42,0.24,286.405,8.955,281.5,280,305
go,cpu,175,175,50,48,175,42,0.24,305.738,9.803,300.0,298,323
