framework,scenario,N,T,yield_interval_ms,run_index,n_requests,n_cancelled,run_cancel_rate,L1_mean,L1_sd,L1_median,L1_min,L1_max
webflux,cpu,175,175,100,10,175,175,1.0,6.463,4.329,6,0,16
webflux,cpu,175,175,100,11,175,175,1.0,2.909,2.272,3,0,11
webflux,cpu,175,175,100,12,175,175,1.0,4.074,3.264,3,0,12
webflux,cpu,175,175,100,13,175,175,1.0,2.297,1.682,2,0,8
webflux,cpu,175,175,100,14,175,175,1.0,4.514,2.21,4,0,9
webflux,cpu,175,175,100,15,175,175,1.0,3.44,2.111,3,0,8
webflux,cpu,175,175,100,16,175,175,1.0,2.897,3.404,1,0,12
webflux,cpu,175,175,100,17,175,175,1.0,2.914,2.814,2,0,16
webflux,cpu,175,175,100,18,175,175,1.0,3.897,2.923,3,0,11
webflux,cpu,175,175,100,19,175,175,1.0,4.017,2.902,4,0,12
webflux,cpu,175,175,100,20,175,175,1.0,4.16,3.318,3,0,12
webflux,cpu,175,175,100,21,175,175,1.0,3.726,2.077,4,0,8
webflux,cpu,175,175,100,22,175,175,1.0,2.274,2.907,1,0,14
webflux,cpu,175,175,100,23,175,175,1.0,2.777,2.65,2,0,11
webflux,cpu,175,175,100,24,175,175,1.0,1.52,1.454,1,0,12
webflux,cpu,175,175,100,25,175,175,1.0,3.543,4.025,2,0,16
webflux,cpu,175,175,100,26,175,175,1.0,3.194,3.251,3,0,15
webflux,cpu,175,175,100,27,175,175,1.0,3.337,1.793,3,0,7
webflux,cpu,175,175,100,28,175,175,1.0,3.451,5.105,1,0,20
webflux,cpu,175,175,100,29,175,175,1.0,4.097,2.235,4,0,8
webflux,cpu,175,175,100,30,175,175,1.0,1.937,1.782,1,0,7
webflux,cpu,175,175,100,31,175,175,1.0,3.131,4.131,2,0,14
webflux,cpu,175,175,100,32,175,175,1.0,1.726,1.345,2,0,6
webflux,cpu,175,175,100,33,175,175,1.0,2.874,1.79,3,0,7
webflux,cpu,175,175,100,34,175,175,1.0,3.434,2.01,4,0,7
webflux,cpu,175,175,100,35,175,175,1.0,5.726,6.011,2,0,16
webflux,cpu,175,175,100,36,175,175,1.0,1.354,1.997,1,0,12
webflux,cpu,175,175,100,37,175,175,1.0,0.749,0.723,1,0,3
webflux,cpu,175,175,100,38,175,175,1.0,1.686,2.008,1,0,13
webflux,cpu,175,175,100,39,175,175,1.0,1.246,1.431,1,0,6
webflux,cpu,175,175,100,40,175,175,1.0,2.92,2.819,2,0,10
webflux,cpu,175,175,100,41,175,175,1.0,2.389,1.523,2,0,6
webflux,cpu,175,175,100,42,175,175,1.0,2.103,2.578,1,0,9
webflux,cpu,175,175,100,43,175,175,1.0,1.543,2.333,1,0,10
webflux,cpu,175,175,100,44,175,175,1.0,0.989,1.169,1,0,12
webflux,cpu,175,175,100,45,175,175,1.0,2.611,4.485,1,0,14
webflux,cpu,175,175,100,46,175,175,1.0,0.703,0.879,0,0,4
webflux,cpu,175,175,100,47,175,175,1.0,0.846,0.784,1,0,4
webflux,cpu,175,175,100,48,175,175,1.0,3.389,2.031,4,0,7
webflux,cpu,175,175,100,49,175,175,1.0,3.509,1.953,4,0,7
webflux,cpu,175,175,100,50,175,175,1.0,1.423,1.391,1,0,5
